,drug,HC03_VC03,HC03_VC04,HC03_VC05,HC03_VC06,HC03_VC07,HC03_VC08,HC03_VC09,HC03_VC10,HC03_VC11,HC03_VC12,HC03_VC13,HC03_VC14,HC03_VC17,HC03_VC18,HC03_VC26,HC03_VC27,HC03_VC28,HC03_VC29,HC03_VC30,HC03_VC31,HC03_VC32,HC03_VC36,HC03_VC37,HC03_VC38,HC03_VC39,HC03_VC40,HC03_VC41,HC03_VC43,HC03_VC44,HC03_VC45
89,high,HC03_VC03_2,HC03_VC04_1,HC03_VC05_1,HC03_VC06_2,HC03_VC07_2,HC03_VC08_1,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_2,HC03_VC17_1,HC03_VC18_3,HC03_VC26_2,HC03_VC27_3,HC03_VC28_2,HC03_VC29_1,HC03_VC30_3,HC03_VC31_1,HC03_VC32_1,HC03_VC36_2,HC03_VC37_3,HC03_VC38_2,HC03_VC39_1,HC03_VC40_4,HC03_VC41_2,HC03_VC43_2,HC03_VC44_2,HC03_VC45_2
90,high,HC03_VC03_1,HC03_VC04_4,HC03_VC05_3,HC03_VC06_4,HC03_VC07_4,HC03_VC08_2,HC03_VC09_2,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_3,HC03_VC18_1,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_2,HC03_VC30_2,HC03_VC31_3,HC03_VC32_2,HC03_VC36_1,HC03_VC37_1,HC03_VC38_4,HC03_VC39_2,HC03_VC40_1,HC03_VC41_2,HC03_VC43_1,HC03_VC44_1,HC03_VC45_4
91,high,HC03_VC03_2,HC03_VC04_2,HC03_VC05_4,HC03_VC06_3,HC03_VC07_4,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_2,HC03_VC12_2,HC03_VC13_2,HC03_VC14_2,HC03_VC17_4,HC03_VC18_1,HC03_VC26_2,HC03_VC27_2,HC03_VC28_3,HC03_VC29_3,HC03_VC30_1,HC03_VC31_2,HC03_VC32_2,HC03_VC36_2,HC03_VC37_3,HC03_VC38_2,HC03_VC39_1,HC03_VC40_1,HC03_VC41_2,HC03_VC43_2,HC03_VC44_3,HC03_VC45_3
92,high,HC03_VC03_1,HC03_VC04_3,HC03_VC05_3,HC03_VC06_3,HC03_VC07_3,HC03_VC08_3,HC03_VC09_3,HC03_VC10_2,HC03_VC11_3,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_3,HC03_VC18_1,HC03_VC26_1,HC03_VC27_1,HC03_VC28_2,HC03_VC29_4,HC03_VC30_2,HC03_VC31_2,HC03_VC32_4,HC03_VC36_1,HC03_VC37_2,HC03_VC38_2,HC03_VC39_2,HC03_VC40_2,HC03_VC41_2,HC03_VC43_1,HC03_VC44_2,HC03_VC45_3
93,high,HC03_VC03_4,HC03_VC04_1,HC03_VC05_1,HC03_VC06_2,HC03_VC07_2,HC03_VC08_3,HC03_VC09_1,HC03_VC10_1,HC03_VC11_1,HC03_VC12_3,HC03_VC13_2,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_4,HC03_VC27_4,HC03_VC28_3,HC03_VC29_1,HC03_VC30_2,HC03_VC31_4,HC03_VC32_4,HC03_VC36_4,HC03_VC37_2,HC03_VC38_2,HC03_VC39_1,HC03_VC40_2,HC03_VC41_2,HC03_VC43_4,HC03_VC44_4,HC03_VC45_3
94,high,HC03_VC03_2,HC03_VC04_4,HC03_VC05_2,HC03_VC06_4,HC03_VC07_4,HC03_VC08_1,HC03_VC09_1,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_3,HC03_VC17_3,HC03_VC18_4,HC03_VC26_2,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_3,HC03_VC31_1,HC03_VC32_1,HC03_VC36_2,HC03_VC37_1,HC03_VC38_4,HC03_VC39_2,HC03_VC40_3,HC03_VC41_1,HC03_VC43_2,HC03_VC44_1,HC03_VC45_4
95,high,HC03_VC03_4,HC03_VC04_4,HC03_VC05_4,HC03_VC06_3,HC03_VC07_4,HC03_VC08_3,HC03_VC09_3,HC03_VC10_4,HC03_VC11_4,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_4,HC03_VC27_2,HC03_VC28_3,HC03_VC29_4,HC03_VC30_2,HC03_VC31_1,HC03_VC32_1,HC03_VC36_4,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_1,HC03_VC41_3,HC03_VC43_4,HC03_VC44_1,HC03_VC45_3
96,high,HC03_VC03_1,HC03_VC04_2,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_2,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_2,HC03_VC17_2,HC03_VC18_2,HC03_VC26_1,HC03_VC27_3,HC03_VC28_1,HC03_VC29_2,HC03_VC30_3,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_2,HC03_VC38_1,HC03_VC39_3,HC03_VC40_3,HC03_VC41_4,HC03_VC43_1,HC03_VC44_2,HC03_VC45_2
97,high,HC03_VC03_2,HC03_VC04_2,HC03_VC05_1,HC03_VC06_3,HC03_VC07_2,HC03_VC08_3,HC03_VC09_1,HC03_VC10_1,HC03_VC11_1,HC03_VC12_2,HC03_VC13_1,HC03_VC14_1,HC03_VC17_1,HC03_VC18_3,HC03_VC26_2,HC03_VC27_2,HC03_VC28_3,HC03_VC29_2,HC03_VC30_2,HC03_VC31_3,HC03_VC32_3,HC03_VC36_2,HC03_VC37_3,HC03_VC38_2,HC03_VC39_2,HC03_VC40_1,HC03_VC41_2,HC03_VC43_2,HC03_VC44_4,HC03_VC45_3
98,high,HC03_VC03_4,HC03_VC04_3,HC03_VC05_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_1,HC03_VC09_4,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_3,HC03_VC18_3,HC03_VC26_4,HC03_VC27_3,HC03_VC28_4,HC03_VC29_3,HC03_VC30_1,HC03_VC31_2,HC03_VC32_1,HC03_VC36_4,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_1,HC03_VC41_1,HC03_VC43_4,HC03_VC44_2,HC03_VC45_4
99,high,HC03_VC03_1,HC03_VC04_1,HC03_VC05_2,HC03_VC06_1,HC03_VC07_1,HC03_VC08_4,HC03_VC09_4,HC03_VC10_3,HC03_VC11_3,HC03_VC12_3,HC03_VC13_4,HC03_VC14_3,HC03_VC17_2,HC03_VC18_2,HC03_VC26_1,HC03_VC27_3,HC03_VC28_1,HC03_VC29_2,HC03_VC30_3,HC03_VC31_3,HC03_VC32_3,HC03_VC36_1,HC03_VC37_3,HC03_VC38_1,HC03_VC39_3,HC03_VC40_2,HC03_VC41_4,HC03_VC43_1,HC03_VC44_2,HC03_VC45_1
100,high,HC03_VC03_1,HC03_VC04_2,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_1,HC03_VC27_3,HC03_VC28_2,HC03_VC29_1,HC03_VC30_4,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_3,HC03_VC38_2,HC03_VC39_3,HC03_VC40_3,HC03_VC41_2,HC03_VC43_1,HC03_VC44_2,HC03_VC45_2
101,mid,HC03_VC03_1,HC03_VC04_3,HC03_VC05_1,HC03_VC06_3,HC03_VC07_1,HC03_VC08_2,HC03_VC09_1,HC03_VC10_2,HC03_VC11_1,HC03_VC12_1,HC03_VC13_2,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_1,HC03_VC27_2,HC03_VC28_3,HC03_VC29_3,HC03_VC30_3,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_1,HC03_VC38_4,HC03_VC39_2,HC03_VC40_3,HC03_VC41_3,HC03_VC43_1,HC03_VC44_1,HC03_VC45_4
102,mid,HC03_VC03_3,HC03_VC04_4,HC03_VC05_2,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_2,HC03_VC10_2,HC03_VC11_2,HC03_VC12_1,HC03_VC13_1,HC03_VC14_3,HC03_VC17_3,HC03_VC18_3,HC03_VC26_3,HC03_VC27_1,HC03_VC28_3,HC03_VC29_4,HC03_VC30_3,HC03_VC31_1,HC03_VC32_2,HC03_VC36_3,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_2,HC03_VC41_3,HC03_VC43_3,HC03_VC44_1,HC03_VC45_4
103,mid,HC03_VC03_3,HC03_VC04_4,HC03_VC05_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_2,HC03_VC09_2,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_3,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_3,HC03_VC31_2,HC03_VC32_1,HC03_VC36_3,HC03_VC37_2,HC03_VC38_4,HC03_VC39_2,HC03_VC40_1,HC03_VC41_1,HC03_VC43_3,HC03_VC44_1,HC03_VC45_4
104,mid,HC03_VC03_4,HC03_VC04_1,HC03_VC05_2,HC03_VC06_2,HC03_VC07_2,HC03_VC08_2,HC03_VC09_1,HC03_VC10_1,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_2,HC03_VC17_1,HC03_VC18_3,HC03_VC26_4,HC03_VC27_3,HC03_VC28_2,HC03_VC29_3,HC03_VC30_1,HC03_VC31_2,HC03_VC32_1,HC03_VC36_4,HC03_VC37_3,HC03_VC38_2,HC03_VC39_4,HC03_VC40_2,HC03_VC41_1,HC03_VC43_4,HC03_VC44_4,HC03_VC45_1
105,mid,HC03_VC03_3,HC03_VC04_4,HC03_VC05_2,HC03_VC06_3,HC03_VC07_3,HC03_VC08_3,HC03_VC09_1,HC03_VC10_2,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_2,HC03_VC17_2,HC03_VC18_3,HC03_VC26_3,HC03_VC27_3,HC03_VC28_3,HC03_VC29_1,HC03_VC30_2,HC03_VC31_2,HC03_VC32_1,HC03_VC36_3,HC03_VC37_3,HC03_VC38_3,HC03_VC39_2,HC03_VC40_2,HC03_VC41_1,HC03_VC43_3,HC03_VC44_2,HC03_VC45_4
106,mid,HC03_VC03_1,HC03_VC04_1,HC03_VC05_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_2,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_3,HC03_VC13_4,HC03_VC14_3,HC03_VC17_1,HC03_VC18_3,HC03_VC26_1,HC03_VC27_4,HC03_VC28_2,HC03_VC29_1,HC03_VC30_4,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_2,HC03_VC38_2,HC03_VC39_2,HC03_VC40_4,HC03_VC41_3,HC03_VC43_1,HC03_VC44_2,HC03_VC45_2
107,mid,HC03_VC03_1,HC03_VC04_4,HC03_VC05_3,HC03_VC06_4,HC03_VC07_4,HC03_VC08_3,HC03_VC09_3,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_3,HC03_VC18_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1,HC03_VC32_4,HC03_VC36_1,HC03_VC37_1,HC03_VC38_4,HC03_VC39_2,HC03_VC40_4,HC03_VC41_4,HC03_VC43_1,HC03_VC44_1,HC03_VC45_4
108,mid,HC03_VC03_2,HC03_VC04_4,HC03_VC05_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_2,HC03_VC09_3,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_2,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_3,HC03_VC32_3,HC03_VC36_2,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_1,HC03_VC41_3,HC03_VC43_2,HC03_VC44_1,HC03_VC45_4
109,mid,HC03_VC03_1,HC03_VC04_3,HC03_VC05_2,HC03_VC06_3,HC03_VC07_2,HC03_VC08_2,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_1,HC03_VC13_1,HC03_VC14_3,HC03_VC17_2,HC03_VC18_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_2,HC03_VC29_3,HC03_VC30_4,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_2,HC03_VC38_2,HC03_VC39_3,HC03_VC40_3,HC03_VC41_3,HC03_VC43_1,HC03_VC44_1,HC03_VC45_3
110,mid,HC03_VC03_4,HC03_VC04_1,HC03_VC05_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_4,HC03_VC09_4,HC03_VC10_1,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC17_1,HC03_VC18_3,HC03_VC26_4,HC03_VC27_4,HC03_VC28_3,HC03_VC29_2,HC03_VC30_1,HC03_VC31_4,HC03_VC32_3,HC03_VC36_4,HC03_VC37_3,HC03_VC38_2,HC03_VC39_1,HC03_VC40_1,HC03_VC41_2,HC03_VC43_4,HC03_VC44_2,HC03_VC45_2
111,mid,HC03_VC03_3,HC03_VC04_1,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_2,HC03_VC27_4,HC03_VC28_2,HC03_VC29_1,HC03_VC30_2,HC03_VC31_2,HC03_VC32_3,HC03_VC36_3,HC03_VC37_3,HC03_VC38_1,HC03_VC39_2,HC03_VC40_3,HC03_VC41_2,HC03_VC43_3,HC03_VC44_3,HC03_VC45_1
112,mid,HC03_VC03_1,HC03_VC04_3,HC03_VC05_3,HC03_VC06_3,HC03_VC07_3,HC03_VC08_2,HC03_VC09_1,HC03_VC10_2,HC03_VC11_2,HC03_VC12_1,HC03_VC13_2,HC03_VC14_1,HC03_VC17_3,HC03_VC18_2,HC03_VC26_1,HC03_VC27_2,HC03_VC28_3,HC03_VC29_3,HC03_VC30_2,HC03_VC31_1,HC03_VC32_2,HC03_VC36_1,HC03_VC37_1,HC03_VC38_3,HC03_VC39_4,HC03_VC40_2,HC03_VC41_3,HC03_VC43_1,HC03_VC44_2,HC03_VC45_4
113,mid,HC03_VC03_1,HC03_VC04_3,HC03_VC05_1,HC03_VC06_3,HC03_VC07_2,HC03_VC08_3,HC03_VC09_3,HC03_VC10_1,HC03_VC11_1,HC03_VC12_2,HC03_VC13_2,HC03_VC14_3,HC03_VC17_1,HC03_VC18_3,HC03_VC26_1,HC03_VC27_3,HC03_VC28_3,HC03_VC29_2,HC03_VC30_2,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_3,HC03_VC41_1,HC03_VC43_1,HC03_VC44_2,HC03_VC45_3
114,mid,HC03_VC03_3,HC03_VC04_1,HC03_VC05_2,HC03_VC06_1,HC03_VC07_2,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_2,HC03_VC12_4,HC03_VC13_3,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_3,HC03_VC27_2,HC03_VC28_1,HC03_VC29_3,HC03_VC30_2,HC03_VC31_2,HC03_VC32_3,HC03_VC36_3,HC03_VC37_4,HC03_VC38_1,HC03_VC39_4,HC03_VC40_2,HC03_VC41_1,HC03_VC43_3,HC03_VC44_4,HC03_VC45_2
115,mid,HC03_VC03_2,HC03_VC04_1,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_1,HC03_VC10_4,HC03_VC11_3,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC17_1,HC03_VC18_3,HC03_VC26_2,HC03_VC27_4,HC03_VC28_1,HC03_VC29_2,HC03_VC30_1,HC03_VC31_2,HC03_VC32_1,HC03_VC36_2,HC03_VC37_4,HC03_VC38_1,HC03_VC39_4,HC03_VC40_3,HC03_VC41_2,HC03_VC43_2,HC03_VC44_4,HC03_VC45_1
116,mid,HC03_VC03_3,HC03_VC04_1,HC03_VC05_3,HC03_VC06_2,HC03_VC07_3,HC03_VC08_1,HC03_VC09_1,HC03_VC10_1,HC03_VC11_3,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC17_3,HC03_VC18_2,HC03_VC26_3,HC03_VC27_2,HC03_VC28_1,HC03_VC29_3,HC03_VC30_1,HC03_VC31_4,HC03_VC32_4,HC03_VC36_3,HC03_VC37_3,HC03_VC38_2,HC03_VC39_1,HC03_VC40_1,HC03_VC41_2,HC03_VC43_4,HC03_VC44_4,HC03_VC45_1
117,mid,HC03_VC03_2,HC03_VC04_4,HC03_VC05_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_3,HC03_VC10_2,HC03_VC11_3,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_2,HC03_VC27_1,HC03_VC28_3,HC03_VC29_3,HC03_VC30_3,HC03_VC31_2,HC03_VC32_2,HC03_VC36_2,HC03_VC37_1,HC03_VC38_3,HC03_VC39_4,HC03_VC40_2,HC03_VC41_1,HC03_VC43_2,HC03_VC44_1,HC03_VC45_4
118,mid,HC03_VC03_4,HC03_VC04_2,HC03_VC05_4,HC03_VC06_2,HC03_VC07_4,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_3,HC03_VC12_3,HC03_VC13_3,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_4,HC03_VC27_4,HC03_VC28_4,HC03_VC29_1,HC03_VC30_1,HC03_VC31_2,HC03_VC32_3,HC03_VC36_4,HC03_VC37_1,HC03_VC38_4,HC03_VC39_4,HC03_VC40_1,HC03_VC41_1,HC03_VC43_4,HC03_VC44_2,HC03_VC45_3
119,mid,HC03_VC03_4,HC03_VC04_3,HC03_VC05_4,HC03_VC06_1,HC03_VC07_4,HC03_VC08_3,HC03_VC09_3,HC03_VC10_4,HC03_VC11_4,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_4,HC03_VC32_2,HC03_VC36_4,HC03_VC37_4,HC03_VC38_2,HC03_VC39_4,HC03_VC40_1,HC03_VC41_1,HC03_VC43_4,HC03_VC44_4,HC03_VC45_1
120,mid,HC03_VC03_1,HC03_VC04_2,HC03_VC05_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_2,HC03_VC09_2,HC03_VC10_1,HC03_VC11_1,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_1,HC03_VC27_4,HC03_VC28_3,HC03_VC29_1,HC03_VC30_2,HC03_VC31_1,HC03_VC32_2,HC03_VC36_1,HC03_VC37_1,HC03_VC38_3,HC03_VC39_3,HC03_VC40_3,HC03_VC41_3,HC03_VC43_1,HC03_VC44_1,HC03_VC45_3
121,mid,HC03_VC03_2,HC03_VC04_2,HC03_VC05_4,HC03_VC06_1,HC03_VC07_3,HC03_VC08_2,HC03_VC09_2,HC03_VC10_4,HC03_VC11_4,HC03_VC12_3,HC03_VC13_2,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_2,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_3,HC03_VC32_1,HC03_VC36_2,HC03_VC37_4,HC03_VC38_1,HC03_VC39_4,HC03_VC40_1,HC03_VC41_2,HC03_VC43_2,HC03_VC44_4,HC03_VC45_1
122,mid,HC03_VC03_2,HC03_VC04_1,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_1,HC03_VC10_3,HC03_VC11_3,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_2,HC03_VC27_4,HC03_VC28_2,HC03_VC29_1,HC03_VC30_3,HC03_VC31_2,HC03_VC32_1,HC03_VC36_2,HC03_VC37_3,HC03_VC38_1,HC03_VC39_3,HC03_VC40_3,HC03_VC41_2,HC03_VC43_2,HC03_VC44_2,HC03_VC45_1
123,mid,HC03_VC03_1,HC03_VC04_1,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_3,HC03_VC09_3,HC03_VC10_3,HC03_VC11_3,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_1,HC03_VC27_4,HC03_VC28_1,HC03_VC29_1,HC03_VC30_3,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_3,HC03_VC38_1,HC03_VC39_2,HC03_VC40_2,HC03_VC41_3,HC03_VC43_1,HC03_VC44_3,HC03_VC45_1
124,mid,HC03_VC03_1,HC03_VC04_4,HC03_VC05_2,HC03_VC06_4,HC03_VC07_3,HC03_VC08_2,HC03_VC09_1,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_3,HC03_VC17_2,HC03_VC18_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_2,HC03_VC30_2,HC03_VC31_1,HC03_VC32_1,HC03_VC36_1,HC03_VC37_1,HC03_VC38_3,HC03_VC39_2,HC03_VC40_3,HC03_VC41_3,HC03_VC43_1,HC03_VC44_1,HC03_VC45_4
125,mid,HC03_VC03_1,HC03_VC04_4,HC03_VC05_2,HC03_VC06_4,HC03_VC07_4,HC03_VC08_1,HC03_VC09_1,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_3,HC03_VC17_1,HC03_VC18_3,HC03_VC26_1,HC03_VC27_3,HC03_VC28_4,HC03_VC29_1,HC03_VC30_1,HC03_VC31_1,HC03_VC32_2,HC03_VC36_1,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_1,HC03_VC41_3,HC03_VC43_1,HC03_VC44_1,HC03_VC45_4
126,mid,HC03_VC03_3,HC03_VC04_4,HC03_VC05_2,HC03_VC06_4,HC03_VC07_4,HC03_VC08_3,HC03_VC09_4,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_3,HC03_VC17_3,HC03_VC18_4,HC03_VC26_3,HC03_VC27_1,HC03_VC28_4,HC03_VC29_2,HC03_VC30_1,HC03_VC31_1,HC03_VC32_1,HC03_VC36_3,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_2,HC03_VC41_3,HC03_VC43_3,HC03_VC44_1,HC03_VC45_4
127,mid,HC03_VC03_3,HC03_VC04_1,HC03_VC05_2,HC03_VC06_3,HC03_VC07_3,HC03_VC08_4,HC03_VC09_3,HC03_VC10_1,HC03_VC11_1,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC17_1,HC03_VC18_1,HC03_VC26_3,HC03_VC27_3,HC03_VC28_3,HC03_VC29_1,HC03_VC30_1,HC03_VC31_4,HC03_VC32_3,HC03_VC36_3,HC03_VC37_1,HC03_VC38_4,HC03_VC39_1,HC03_VC40_3,HC03_VC41_1,HC03_VC43_3,HC03_VC44_3,HC03_VC45_2
128,mid,HC03_VC03_3,HC03_VC04_3,HC03_VC05_4,HC03_VC06_3,HC03_VC07_4,HC03_VC08_2,HC03_VC09_1,HC03_VC10_2,HC03_VC11_2,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC17_4,HC03_VC18_1,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_2,HC03_VC31_1,HC03_VC32_2,HC03_VC36_4,HC03_VC37_4,HC03_VC38_2,HC03_VC39_1,HC03_VC40_1,HC03_VC41_3,HC03_VC43_3,HC03_VC44_4,HC03_VC45_2
129,mid,HC03_VC03_2,HC03_VC04_3,HC03_VC05_3,HC03_VC06_3,HC03_VC07_3,HC03_VC08_3,HC03_VC09_2,HC03_VC10_1,HC03_VC11_1,HC03_VC12_2,HC03_VC13_2,HC03_VC14_2,HC03_VC17_3,HC03_VC18_1,HC03_VC26_2,HC03_VC27_2,HC03_VC28_3,HC03_VC29_3,HC03_VC30_1,HC03_VC31_2,HC03_VC32_3,HC03_VC36_2,HC03_VC37_1,HC03_VC38_3,HC03_VC39_1,HC03_VC40_1,HC03_VC41_3,HC03_VC43_2,HC03_VC44_1,HC03_VC45_4
130,mid,HC03_VC03_2,HC03_VC04_1,HC03_VC05_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_3,HC03_VC09_2,HC03_VC10_4,HC03_VC11_2,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC17_1,HC03_VC18_4,HC03_VC26_2,HC03_VC27_2,HC03_VC28_1,HC03_VC29_3,HC03_VC30_4,HC03_VC31_1,HC03_VC32_1,HC03_VC36_2,HC03_VC37_4,HC03_VC38_1,HC03_VC39_2,HC03_VC40_3,HC03_VC41_2,HC03_VC43_2,HC03_VC44_3,HC03_VC45_1
131,mid,HC03_VC03_1,HC03_VC04_3,HC03_VC05_3,HC03_VC06_3,HC03_VC07_3,HC03_VC08_2,HC03_VC09_2,HC03_VC10_2,HC03_VC11_2,HC03_VC12_2,HC03_VC13_2,HC03_VC14_1,HC03_VC17_3,HC03_VC18_2,HC03_VC26_1,HC03_VC27_1,HC03_VC28_2,HC03_VC29_3,HC03_VC30_2,HC03_VC31_2,HC03_VC32_3,HC03_VC36_1,HC03_VC37_2,HC03_VC38_3,HC03_VC39_1,HC03_VC40_1,HC03_VC41_1,HC03_VC43_1,HC03_VC44_3,HC03_VC45_2
132,mid,HC03_VC03_3,HC03_VC04_2,HC03_VC05_2,HC03_VC06_3,HC03_VC07_3,HC03_VC08_1,HC03_VC09_1,HC03_VC10_2,HC03_VC11_2,HC03_VC12_2,HC03_VC13_2,HC03_VC14_2,HC03_VC17_2,HC03_VC18_2,HC03_VC26_3,HC03_VC27_1,HC03_VC28_3,HC03_VC29_2,HC03_VC30_3,HC03_VC31_3,HC03_VC32_2,HC03_VC36_3,HC03_VC37_4,HC03_VC38_2,HC03_VC39_1,HC03_VC40_1,HC03_VC41_1,HC03_VC43_3,HC03_VC44_3,HC03_VC45_2
133,mid,HC03_VC03_1,HC03_VC04_2,HC03_VC05_3,HC03_VC06_2,HC03_VC07_2,HC03_VC08_3,HC03_VC09_2,HC03_VC10_2,HC03_VC11_3,HC03_VC12_2,HC03_VC13_2,HC03_VC14_2,HC03_VC17_3,HC03_VC18_1,HC03_VC26_1,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_2,HC03_VC31_3,HC03_VC32_3,HC03_VC36_1,HC03_VC37_4,HC03_VC38_1,HC03_VC39_1,HC03_VC40_1,HC03_VC41_2,HC03_VC43_1,HC03_VC44_3,HC03_VC45_2
