,drug,HC03_VC100,HC03_VC101,HC03_VC119,HC03_VC120,HC03_VC121,HC03_VC122,HC03_VC123,HC03_VC124,HC03_VC125,HC03_VC126,HC03_VC130,HC03_VC131,HC03_VC132,HC03_VC133,HC03_VC134,HC03_VC135,HC03_VC136,HC03_VC140,HC03_VC141,HC03_VC142,HC03_VC146,HC03_VC149,HC03_VC150,HC03_VC151,HC03_VC154,HC03_VC155,HC03_VC156,HC03_VC160,HC03_VC161,HC03_VC162
89,high,HC03_VC100_2,HC03_VC101_1,HC03_VC119_2,HC03_VC120_3,HC03_VC121_1,HC03_VC122_1,HC03_VC123_2,HC03_VC124_1,HC03_VC125_4,HC03_VC126_1,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_1,HC03_VC134_4,HC03_VC135_2,HC03_VC136_3,HC03_VC140_2,HC03_VC141_1,HC03_VC142_4,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_2,HC03_VC156_3,HC03_VC160_2,HC03_VC161_1,HC03_VC162_3
90,high,HC03_VC100_1,HC03_VC101_2,HC03_VC119_1,HC03_VC120_2,HC03_VC121_3,HC03_VC122_2,HC03_VC123_3,HC03_VC124_3,HC03_VC125_2,HC03_VC126_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_3,HC03_VC133_2,HC03_VC134_3,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_2,HC03_VC142_2,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_4,HC03_VC154_1,HC03_VC155_2,HC03_VC156_2,HC03_VC160_1,HC03_VC161_1,HC03_VC162_2
91,high,HC03_VC100_2,HC03_VC101_3,HC03_VC119_2,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_2,HC03_VC124_3,HC03_VC125_1,HC03_VC126_1,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_2,HC03_VC134_2,HC03_VC135_2,HC03_VC136_3,HC03_VC140_3,HC03_VC141_4,HC03_VC142_1,HC03_VC146_3,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_3,HC03_VC155_1,HC03_VC156_4,HC03_VC160_3,HC03_VC161_4,HC03_VC162_3
92,high,HC03_VC100_1,HC03_VC101_2,HC03_VC119_1,HC03_VC120_2,HC03_VC121_2,HC03_VC122_2,HC03_VC123_2,HC03_VC124_4,HC03_VC125_1,HC03_VC126_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_2,HC03_VC133_2,HC03_VC134_3,HC03_VC135_2,HC03_VC136_3,HC03_VC140_2,HC03_VC141_2,HC03_VC142_3,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_1,HC03_VC156_4,HC03_VC160_2,HC03_VC161_3,HC03_VC162_1
93,high,HC03_VC100_4,HC03_VC101_4,HC03_VC119_4,HC03_VC120_1,HC03_VC121_4,HC03_VC122_4,HC03_VC123_4,HC03_VC124_4,HC03_VC125_4,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_4,HC03_VC136_4,HC03_VC140_4,HC03_VC141_1,HC03_VC142_4,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_4,HC03_VC154_4,HC03_VC155_3,HC03_VC156_1,HC03_VC160_4,HC03_VC161_1,HC03_VC162_4
94,high,HC03_VC100_2,HC03_VC101_2,HC03_VC119_2,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_2,HC03_VC126_1,HC03_VC130_2,HC03_VC131_3,HC03_VC132_3,HC03_VC133_2,HC03_VC134_2,HC03_VC135_2,HC03_VC136_1,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_1,HC03_VC149_2,HC03_VC150_2,HC03_VC151_3,HC03_VC154_1,HC03_VC155_1,HC03_VC156_4,HC03_VC160_1,HC03_VC161_4,HC03_VC162_2
95,high,HC03_VC100_4,HC03_VC101_3,HC03_VC119_4,HC03_VC120_4,HC03_VC121_1,HC03_VC122_3,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_4,HC03_VC131_3,HC03_VC132_3,HC03_VC133_4,HC03_VC134_1,HC03_VC135_1,HC03_VC136_1,HC03_VC140_3,HC03_VC141_4,HC03_VC142_1,HC03_VC146_3,HC03_VC149_3,HC03_VC150_1,HC03_VC151_4,HC03_VC154_3,HC03_VC155_1,HC03_VC156_3,HC03_VC160_3,HC03_VC161_4,HC03_VC162_4
96,high,HC03_VC100_1,HC03_VC101_2,HC03_VC119_1,HC03_VC120_3,HC03_VC121_2,HC03_VC122_1,HC03_VC123_3,HC03_VC124_2,HC03_VC125_3,HC03_VC126_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_4,HC03_VC133_2,HC03_VC134_4,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_1,HC03_VC142_3,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_4,HC03_VC154_1,HC03_VC155_2,HC03_VC156_3,HC03_VC160_1,HC03_VC161_2,HC03_VC162_2
97,high,HC03_VC100_2,HC03_VC101_3,HC03_VC119_2,HC03_VC120_3,HC03_VC121_1,HC03_VC122_1,HC03_VC123_3,HC03_VC124_2,HC03_VC125_3,HC03_VC126_2,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_2,HC03_VC134_3,HC03_VC135_2,HC03_VC136_3,HC03_VC140_2,HC03_VC141_2,HC03_VC142_3,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_3,HC03_VC156_2,HC03_VC160_2,HC03_VC161_3,HC03_VC162_1
98,high,HC03_VC100_4,HC03_VC101_4,HC03_VC119_4,HC03_VC120_1,HC03_VC121_3,HC03_VC122_2,HC03_VC123_4,HC03_VC124_3,HC03_VC125_4,HC03_VC126_1,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_3,HC03_VC136_4,HC03_VC140_4,HC03_VC141_4,HC03_VC142_1,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_1,HC03_VC154_4,HC03_VC155_2,HC03_VC156_3,HC03_VC160_4,HC03_VC161_4,HC03_VC162_2
99,high,HC03_VC100_1,HC03_VC101_4,HC03_VC119_1,HC03_VC120_2,HC03_VC121_3,HC03_VC122_3,HC03_VC123_2,HC03_VC124_1,HC03_VC125_3,HC03_VC126_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_4,HC03_VC133_3,HC03_VC134_2,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_3,HC03_VC154_1,HC03_VC155_3,HC03_VC156_2,HC03_VC160_1,HC03_VC161_2,HC03_VC162_3
100,high,HC03_VC100_1,HC03_VC101_1,HC03_VC119_1,HC03_VC120_3,HC03_VC121_2,HC03_VC122_1,HC03_VC123_2,HC03_VC124_2,HC03_VC125_2,HC03_VC126_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_3,HC03_VC135_2,HC03_VC136_2,HC03_VC140_1,HC03_VC141_1,HC03_VC142_3,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_3,HC03_VC154_1,HC03_VC155_2,HC03_VC156_2,HC03_VC160_1,HC03_VC161_2,HC03_VC162_1
101,mid,HC03_VC100_1,HC03_VC101_4,HC03_VC119_1,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_3,HC03_VC133_3,HC03_VC134_2,HC03_VC135_1,HC03_VC136_2,HC03_VC140_1,HC03_VC141_3,HC03_VC142_1,HC03_VC146_1,HC03_VC149_1,HC03_VC150_2,HC03_VC151_3,HC03_VC154_1,HC03_VC155_2,HC03_VC156_2,HC03_VC160_1,HC03_VC161_3,HC03_VC162_1
102,mid,HC03_VC100_3,HC03_VC101_1,HC03_VC119_3,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_3,HC03_VC131_4,HC03_VC132_4,HC03_VC133_3,HC03_VC134_1,HC03_VC135_2,HC03_VC136_1,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_1,HC03_VC155_1,HC03_VC156_4,HC03_VC160_1,HC03_VC161_2,HC03_VC162_2
103,mid,HC03_VC100_3,HC03_VC101_3,HC03_VC119_3,HC03_VC120_4,HC03_VC121_1,HC03_VC122_2,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_3,HC03_VC131_3,HC03_VC132_3,HC03_VC133_3,HC03_VC134_1,HC03_VC135_2,HC03_VC136_1,HC03_VC140_2,HC03_VC141_3,HC03_VC142_1,HC03_VC146_2,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_1,HC03_VC156_4,HC03_VC160_2,HC03_VC161_1,HC03_VC162_2
104,mid,HC03_VC100_4,HC03_VC101_4,HC03_VC119_4,HC03_VC120_1,HC03_VC121_4,HC03_VC122_4,HC03_VC123_2,HC03_VC124_1,HC03_VC125_4,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_4,HC03_VC136_4,HC03_VC140_4,HC03_VC141_1,HC03_VC142_4,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_1,HC03_VC154_4,HC03_VC155_3,HC03_VC156_1,HC03_VC160_4,HC03_VC161_1,HC03_VC162_1
105,mid,HC03_VC100_3,HC03_VC101_2,HC03_VC119_3,HC03_VC120_3,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_3,HC03_VC126_4,HC03_VC130_3,HC03_VC131_3,HC03_VC132_2,HC03_VC133_2,HC03_VC134_3,HC03_VC135_3,HC03_VC136_2,HC03_VC140_3,HC03_VC141_3,HC03_VC142_2,HC03_VC146_3,HC03_VC149_4,HC03_VC150_2,HC03_VC151_1,HC03_VC154_3,HC03_VC155_1,HC03_VC156_3,HC03_VC160_3,HC03_VC161_3,HC03_VC162_3
106,mid,HC03_VC100_1,HC03_VC101_2,HC03_VC119_1,HC03_VC120_3,HC03_VC121_2,HC03_VC122_1,HC03_VC123_3,HC03_VC124_2,HC03_VC125_3,HC03_VC126_2,HC03_VC130_1,HC03_VC131_3,HC03_VC132_3,HC03_VC133_1,HC03_VC134_4,HC03_VC135_2,HC03_VC136_1,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_1,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_1,HC03_VC155_3,HC03_VC156_1,HC03_VC160_1,HC03_VC161_3,HC03_VC162_4
107,mid,HC03_VC100_1,HC03_VC101_3,HC03_VC119_1,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_4,HC03_VC133_4,HC03_VC134_1,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_4,HC03_VC154_1,HC03_VC155_1,HC03_VC156_4,HC03_VC160_1,HC03_VC161_4,HC03_VC162_1
108,mid,HC03_VC100_2,HC03_VC101_1,HC03_VC119_2,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_2,HC03_VC131_3,HC03_VC132_3,HC03_VC133_3,HC03_VC134_2,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_3,HC03_VC142_1,HC03_VC146_1,HC03_VC149_2,HC03_VC150_1,HC03_VC151_4,HC03_VC154_1,HC03_VC155_2,HC03_VC156_3,HC03_VC160_1,HC03_VC161_3,HC03_VC162_3
109,mid,HC03_VC100_1,HC03_VC101_3,HC03_VC119_1,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_2,HC03_VC126_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_3,HC03_VC133_1,HC03_VC134_3,HC03_VC135_2,HC03_VC136_2,HC03_VC140_1,HC03_VC141_3,HC03_VC142_2,HC03_VC146_1,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_1,HC03_VC155_2,HC03_VC156_2,HC03_VC160_1,HC03_VC161_3,HC03_VC162_1
110,mid,HC03_VC100_4,HC03_VC101_4,HC03_VC119_4,HC03_VC120_1,HC03_VC121_4,HC03_VC122_4,HC03_VC123_2,HC03_VC124_4,HC03_VC125_1,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_4,HC03_VC136_4,HC03_VC140_4,HC03_VC141_1,HC03_VC142_4,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_4,HC03_VC154_4,HC03_VC155_3,HC03_VC156_1,HC03_VC160_4,HC03_VC161_4,HC03_VC162_1
111,mid,HC03_VC100_3,HC03_VC101_1,HC03_VC119_3,HC03_VC120_4,HC03_VC121_1,HC03_VC122_2,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_4,HC03_VC134_1,HC03_VC135_1,HC03_VC136_2,HC03_VC140_2,HC03_VC141_3,HC03_VC142_1,HC03_VC146_2,HC03_VC149_1,HC03_VC150_1,HC03_VC151_4,HC03_VC154_2,HC03_VC155_1,HC03_VC156_3,HC03_VC160_2,HC03_VC161_1,HC03_VC162_1
112,mid,HC03_VC100_1,HC03_VC101_1,HC03_VC119_1,HC03_VC120_1,HC03_VC121_3,HC03_VC122_3,HC03_VC123_3,HC03_VC124_3,HC03_VC125_2,HC03_VC126_2,HC03_VC130_1,HC03_VC131_2,HC03_VC132_2,HC03_VC133_1,HC03_VC134_3,HC03_VC135_2,HC03_VC136_3,HC03_VC140_2,HC03_VC141_2,HC03_VC142_2,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_2,HC03_VC156_3,HC03_VC160_2,HC03_VC161_2,HC03_VC162_2
113,mid,HC03_VC100_1,HC03_VC101_1,HC03_VC119_1,HC03_VC120_3,HC03_VC121_1,HC03_VC122_1,HC03_VC123_2,HC03_VC124_1,HC03_VC125_3,HC03_VC126_4,HC03_VC130_1,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_1,HC03_VC136_4,HC03_VC140_2,HC03_VC141_3,HC03_VC142_2,HC03_VC146_2,HC03_VC149_1,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_2,HC03_VC156_2,HC03_VC160_2,HC03_VC161_3,HC03_VC162_1
114,mid,HC03_VC100_3,HC03_VC101_4,HC03_VC119_3,HC03_VC120_2,HC03_VC121_3,HC03_VC122_1,HC03_VC123_4,HC03_VC124_3,HC03_VC125_4,HC03_VC126_4,HC03_VC130_3,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_2,HC03_VC136_4,HC03_VC140_4,HC03_VC141_4,HC03_VC142_1,HC03_VC146_4,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_4,HC03_VC155_3,HC03_VC156_2,HC03_VC160_4,HC03_VC161_4,HC03_VC162_1
115,mid,HC03_VC100_2,HC03_VC101_1,HC03_VC119_2,HC03_VC120_2,HC03_VC121_3,HC03_VC122_2,HC03_VC123_4,HC03_VC124_3,HC03_VC125_3,HC03_VC126_2,HC03_VC130_2,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_3,HC03_VC135_4,HC03_VC136_4,HC03_VC140_3,HC03_VC141_3,HC03_VC142_2,HC03_VC146_3,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_3,HC03_VC155_1,HC03_VC156_4,HC03_VC160_3,HC03_VC161_1,HC03_VC162_3
116,mid,HC03_VC100_3,HC03_VC101_4,HC03_VC119_4,HC03_VC120_1,HC03_VC121_4,HC03_VC122_4,HC03_VC123_3,HC03_VC124_1,HC03_VC125_4,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4,HC03_VC135_4,HC03_VC136_3,HC03_VC140_4,HC03_VC141_4,HC03_VC142_1,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_4,HC03_VC154_4,HC03_VC155_3,HC03_VC156_2,HC03_VC160_4,HC03_VC161_1,HC03_VC162_4
117,mid,HC03_VC100_2,HC03_VC101_2,HC03_VC119_2,HC03_VC120_3,HC03_VC121_2,HC03_VC122_2,HC03_VC123_1,HC03_VC124_3,HC03_VC125_1,HC03_VC126_1,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_3,HC03_VC134_2,HC03_VC135_2,HC03_VC136_2,HC03_VC140_2,HC03_VC141_1,HC03_VC142_3,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_1,HC03_VC156_4,HC03_VC160_2,HC03_VC161_1,HC03_VC162_1
118,mid,HC03_VC100_4,HC03_VC101_1,HC03_VC119_4,HC03_VC120_1,HC03_VC121_3,HC03_VC122_4,HC03_VC123_1,HC03_VC124_1,HC03_VC125_3,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_3,HC03_VC134_2,HC03_VC135_1,HC03_VC136_4,HC03_VC140_4,HC03_VC141_3,HC03_VC142_2,HC03_VC146_4,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_4,HC03_VC155_3,HC03_VC156_1,HC03_VC160_4,HC03_VC161_1,HC03_VC162_4
119,mid,HC03_VC100_4,HC03_VC101_1,HC03_VC119_4,HC03_VC120_1,HC03_VC121_4,HC03_VC122_4,HC03_VC123_2,HC03_VC124_3,HC03_VC125_1,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_3,HC03_VC134_1,HC03_VC135_3,HC03_VC136_4,HC03_VC140_4,HC03_VC141_1,HC03_VC142_4,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_1,HC03_VC154_4,HC03_VC155_3,HC03_VC156_1,HC03_VC160_4,HC03_VC161_4,HC03_VC162_4
120,mid,HC03_VC100_1,HC03_VC101_3,HC03_VC119_1,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_2,HC03_VC124_2,HC03_VC125_2,HC03_VC126_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_4,HC03_VC133_3,HC03_VC134_2,HC03_VC135_2,HC03_VC136_1,HC03_VC140_1,HC03_VC141_3,HC03_VC142_2,HC03_VC146_1,HC03_VC149_1,HC03_VC150_2,HC03_VC151_3,HC03_VC154_1,HC03_VC155_2,HC03_VC156_3,HC03_VC160_1,HC03_VC161_3,HC03_VC162_1
121,mid,HC03_VC100_2,HC03_VC101_2,HC03_VC119_2,HC03_VC120_2,HC03_VC121_3,HC03_VC122_2,HC03_VC123_3,HC03_VC124_2,HC03_VC125_3,HC03_VC126_2,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_1,HC03_VC134_4,HC03_VC135_3,HC03_VC136_3,HC03_VC140_2,HC03_VC141_1,HC03_VC142_4,HC03_VC146_2,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_2,HC03_VC156_2,HC03_VC160_2,HC03_VC161_1,HC03_VC162_3
122,mid,HC03_VC100_2,HC03_VC101_3,HC03_VC119_2,HC03_VC120_2,HC03_VC121_2,HC03_VC122_1,HC03_VC123_4,HC03_VC124_4,HC03_VC125_4,HC03_VC126_2,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_1,HC03_VC134_4,HC03_VC135_3,HC03_VC136_2,HC03_VC140_2,HC03_VC141_1,HC03_VC142_3,HC03_VC146_2,HC03_VC149_2,HC03_VC150_1,HC03_VC151_4,HC03_VC154_2,HC03_VC155_1,HC03_VC156_3,HC03_VC160_2,HC03_VC161_4,HC03_VC162_1
123,mid,HC03_VC100_1,HC03_VC101_1,HC03_VC119_1,HC03_VC120_3,HC03_VC121_1,HC03_VC122_2,HC03_VC123_1,HC03_VC124_1,HC03_VC125_2,HC03_VC126_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_4,HC03_VC133_4,HC03_VC134_1,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_3,HC03_VC142_2,HC03_VC146_1,HC03_VC149_1,HC03_VC150_2,HC03_VC151_1,HC03_VC154_1,HC03_VC155_3,HC03_VC156_1,HC03_VC160_1,HC03_VC161_3,HC03_VC162_3
124,mid,HC03_VC100_1,HC03_VC101_2,HC03_VC119_1,HC03_VC120_3,HC03_VC121_1,HC03_VC122_1,HC03_VC123_2,HC03_VC124_2,HC03_VC125_2,HC03_VC126_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_4,HC03_VC133_2,HC03_VC134_3,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_2,HC03_VC142_2,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_4,HC03_VC154_1,HC03_VC155_1,HC03_VC156_4,HC03_VC160_1,HC03_VC161_3,HC03_VC162_1
125,mid,HC03_VC100_1,HC03_VC101_1,HC03_VC119_1,HC03_VC120_4,HC03_VC121_1,HC03_VC122_1,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_3,HC03_VC133_3,HC03_VC134_1,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_2,HC03_VC142_3,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_3,HC03_VC154_1,HC03_VC155_2,HC03_VC156_2,HC03_VC160_1,HC03_VC161_3,HC03_VC162_2
126,mid,HC03_VC100_3,HC03_VC101_3,HC03_VC119_3,HC03_VC120_4,HC03_VC121_1,HC03_VC122_2,HC03_VC123_1,HC03_VC124_1,HC03_VC125_1,HC03_VC126_1,HC03_VC130_3,HC03_VC131_4,HC03_VC132_4,HC03_VC133_4,HC03_VC134_1,HC03_VC135_1,HC03_VC136_1,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_1,HC03_VC149_1,HC03_VC150_1,HC03_VC151_4,HC03_VC154_1,HC03_VC155_1,HC03_VC156_4,HC03_VC160_1,HC03_VC161_4,HC03_VC162_4
127,mid,HC03_VC100_3,HC03_VC101_1,HC03_VC119_3,HC03_VC120_1,HC03_VC121_3,HC03_VC122_4,HC03_VC123_2,HC03_VC124_1,HC03_VC125_4,HC03_VC126_1,HC03_VC130_3,HC03_VC131_1,HC03_VC132_1,HC03_VC133_2,HC03_VC134_2,HC03_VC135_4,HC03_VC136_3,HC03_VC140_3,HC03_VC141_1,HC03_VC142_3,HC03_VC146_4,HC03_VC149_4,HC03_VC150_2,HC03_VC151_1,HC03_VC154_3,HC03_VC155_3,HC03_VC156_2,HC03_VC160_3,HC03_VC161_3,HC03_VC162_2
128,mid,HC03_VC100_3,HC03_VC101_4,HC03_VC119_4,HC03_VC120_3,HC03_VC121_2,HC03_VC122_1,HC03_VC123_3,HC03_VC124_2,HC03_VC125_3,HC03_VC126_4,HC03_VC130_4,HC03_VC131_1,HC03_VC132_1,HC03_VC133_3,HC03_VC134_1,HC03_VC135_2,HC03_VC136_3,HC03_VC140_4,HC03_VC141_4,HC03_VC142_1,HC03_VC146_4,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_4,HC03_VC155_3,HC03_VC156_1,HC03_VC160_4,HC03_VC161_4,HC03_VC162_4
129,mid,HC03_VC100_2,HC03_VC101_3,HC03_VC119_2,HC03_VC120_1,HC03_VC121_3,HC03_VC122_3,HC03_VC123_2,HC03_VC124_3,HC03_VC125_1,HC03_VC126_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_2,HC03_VC134_2,HC03_VC135_2,HC03_VC136_2,HC03_VC140_2,HC03_VC141_3,HC03_VC142_2,HC03_VC146_2,HC03_VC149_3,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_1,HC03_VC156_3,HC03_VC160_2,HC03_VC161_4,HC03_VC162_2
130,mid,HC03_VC100_2,HC03_VC101_1,HC03_VC119_2,HC03_VC120_2,HC03_VC121_3,HC03_VC122_2,HC03_VC123_3,HC03_VC124_2,HC03_VC125_4,HC03_VC126_2,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_1,HC03_VC134_4,HC03_VC135_1,HC03_VC136_3,HC03_VC140_2,HC03_VC141_2,HC03_VC142_2,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_3,HC03_VC154_2,HC03_VC155_3,HC03_VC156_2,HC03_VC160_2,HC03_VC161_1,HC03_VC162_2
131,mid,HC03_VC100_1,HC03_VC101_1,HC03_VC119_1,HC03_VC120_3,HC03_VC121_2,HC03_VC122_2,HC03_VC123_2,HC03_VC124_2,HC03_VC125_1,HC03_VC126_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_2,HC03_VC133_2,HC03_VC134_3,HC03_VC135_2,HC03_VC136_2,HC03_VC140_1,HC03_VC141_4,HC03_VC142_1,HC03_VC146_1,HC03_VC149_1,HC03_VC150_2,HC03_VC151_1,HC03_VC154_1,HC03_VC155_1,HC03_VC156_4,HC03_VC160_1,HC03_VC161_3,HC03_VC162_1
132,mid,HC03_VC100_3,HC03_VC101_3,HC03_VC119_3,HC03_VC120_3,HC03_VC121_1,HC03_VC122_2,HC03_VC123_1,HC03_VC124_2,HC03_VC125_1,HC03_VC126_2,HC03_VC130_3,HC03_VC131_2,HC03_VC132_2,HC03_VC133_3,HC03_VC134_1,HC03_VC135_2,HC03_VC136_2,HC03_VC140_2,HC03_VC141_3,HC03_VC142_1,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_3,HC03_VC156_1,HC03_VC160_2,HC03_VC161_2,HC03_VC162_4
133,mid,HC03_VC100_1,HC03_VC101_2,HC03_VC119_2,HC03_VC120_3,HC03_VC121_2,HC03_VC122_2,HC03_VC123_2,HC03_VC124_2,HC03_VC125_1,HC03_VC126_1,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_4,HC03_VC134_1,HC03_VC135_2,HC03_VC136_3,HC03_VC140_2,HC03_VC141_3,HC03_VC142_2,HC03_VC146_2,HC03_VC149_2,HC03_VC150_2,HC03_VC151_1,HC03_VC154_2,HC03_VC155_1,HC03_VC156_4,HC03_VC160_2,HC03_VC161_2,HC03_VC162_3
