,drug,HC03_VC144,HC03_VC146,HC03_VC147,HC03_VC148,HC03_VC150,HC03_VC151,HC03_VC152
372,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
373,low,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
374,low,HC03_VC144_4,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
375,low,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
376,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
377,low,HC03_VC144_1,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
378,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
379,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
380,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_1,HC03_VC152_4
381,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
382,low,HC03_VC144_2,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
383,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
384,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
385,low,HC03_VC144_4,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
386,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
387,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
388,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
389,low,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
390,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
391,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
392,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
393,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
394,low,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
395,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
396,low,HC03_VC144_2,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
397,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
398,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_1,HC03_VC152_3
399,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_4,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
400,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
401,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
402,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
403,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
404,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
405,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
406,low,HC03_VC144_2,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
407,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_1,HC03_VC152_3
408,low,HC03_VC144_1,HC03_VC146_2,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
409,low,HC03_VC144_2,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
410,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_3,HC03_VC148_2,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
411,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
412,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
413,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
414,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_2,HC03_VC152_3
415,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
416,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_3,HC03_VC152_1
417,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_2,HC03_VC152_3
418,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_2,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
419,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
420,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
421,low,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
422,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
423,low,HC03_VC144_1,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_4,HC03_VC152_1
424,low,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
425,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
426,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_1,HC03_VC148_4,HC03_VC150_1,HC03_VC151_2,HC03_VC152_3
427,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_2,HC03_VC150_4,HC03_VC151_3,HC03_VC152_2
428,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
429,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_2,HC03_VC150_2,HC03_VC151_4,HC03_VC152_1
430,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_1,HC03_VC148_4,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
431,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_1
432,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
433,low,HC03_VC144_2,HC03_VC146_3,HC03_VC147_2,HC03_VC148_2,HC03_VC150_2,HC03_VC151_2,HC03_VC152_3
434,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
435,low,HC03_VC144_2,HC03_VC146_3,HC03_VC147_3,HC03_VC148_2,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
436,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_2,HC03_VC152_3
437,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_2,HC03_VC151_3,HC03_VC152_2
438,low,HC03_VC144_1,HC03_VC146_1,HC03_VC147_2,HC03_VC148_3,HC03_VC150_1,HC03_VC151_3,HC03_VC152_2
439,low,HC03_VC144_3,HC03_VC146_2,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_3,HC03_VC152_1
440,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
441,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
442,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
443,low,HC03_VC144_2,HC03_VC146_2,HC03_VC147_2,HC03_VC148_3,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
444,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
445,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
446,low,HC03_VC144_3,HC03_VC146_4,HC03_VC147_3,HC03_VC148_2,HC03_VC150_3,HC03_VC151_3,HC03_VC152_2
447,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
448,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
449,low,HC03_VC144_4,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_1,HC03_VC152_4
450,low,HC03_VC144_2,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_2,HC03_VC151_1,HC03_VC152_4
451,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
452,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_2,HC03_VC148_3,HC03_VC150_3,HC03_VC151_4,HC03_VC152_1
453,low,HC03_VC144_3,HC03_VC146_3,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
454,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
455,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
456,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_1,HC03_VC148_4,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
457,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
458,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_3,HC03_VC151_1,HC03_VC152_4
459,low,HC03_VC144_4,HC03_VC146_4,HC03_VC147_3,HC03_VC148_1,HC03_VC150_4,HC03_VC151_4,HC03_VC152_1
