,drug,HC03_VC128,HC03_VC129,HC03_VC130,HC03_VC131,HC03_VC132,HC03_VC133,HC03_VC134
372,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_3,HC03_VC131_1,HC03_VC132_4,HC03_VC133_3,HC03_VC134_2
373,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_3,HC03_VC134_2
374,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_4
375,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_2,HC03_VC131_2,HC03_VC132_3,HC03_VC133_3,HC03_VC134_2
376,low,HC03_VC128_1,HC03_VC129_4,HC03_VC130_4,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_1
377,low,HC03_VC128_2,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
378,low,HC03_VC128_2,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
379,low,HC03_VC128_1,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
380,low,HC03_VC128_1,HC03_VC129_4,HC03_VC130_4,HC03_VC131_3,HC03_VC132_2,HC03_VC133_1,HC03_VC134_1
381,low,HC03_VC128_2,HC03_VC129_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_1,HC03_VC133_4,HC03_VC134_4
382,low,HC03_VC128_4,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
383,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_2
384,low,HC03_VC128_2,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
385,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_1,HC03_VC134_4
386,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_1,HC03_VC133_2,HC03_VC134_3
387,low,HC03_VC128_4,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
388,low,HC03_VC128_1,HC03_VC129_1,HC03_VC130_2,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_3
389,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_2,HC03_VC131_4,HC03_VC132_1,HC03_VC133_3,HC03_VC134_3
390,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_3,HC03_VC131_3,HC03_VC132_1,HC03_VC133_2,HC03_VC134_2
391,low,HC03_VC128_3,HC03_VC129_3,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_2
392,low,HC03_VC128_2,HC03_VC129_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_4,HC03_VC134_3
393,low,HC03_VC128_2,HC03_VC129_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_3
394,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_1,HC03_VC133_2,HC03_VC134_4
395,low,HC03_VC128_2,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_4,HC03_VC134_4
396,low,HC03_VC128_3,HC03_VC129_3,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_2,HC03_VC134_2
397,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_4
398,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_3,HC03_VC131_3,HC03_VC132_1,HC03_VC133_1,HC03_VC134_2
399,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_4,HC03_VC134_4
400,low,HC03_VC128_2,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_3,HC03_VC134_4
401,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_4,HC03_VC134_4
402,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_4
403,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_3,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_2
404,low,HC03_VC128_3,HC03_VC129_3,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_2
405,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_3,HC03_VC131_1,HC03_VC132_4,HC03_VC133_1,HC03_VC134_2
406,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_3
407,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_2,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_3
408,low,HC03_VC128_2,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_2,HC03_VC134_1
409,low,HC03_VC128_1,HC03_VC129_2,HC03_VC130_3,HC03_VC131_1,HC03_VC132_4,HC03_VC133_1,HC03_VC134_3
410,low,HC03_VC128_1,HC03_VC129_3,HC03_VC130_3,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_2
411,low,HC03_VC128_3,HC03_VC129_3,HC03_VC130_3,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_2
412,low,HC03_VC128_2,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_2,HC03_VC133_1,HC03_VC134_1
413,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_2
414,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_3,HC03_VC133_4,HC03_VC134_3
415,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_1,HC03_VC131_3,HC03_VC132_2,HC03_VC133_4,HC03_VC134_3
416,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_3,HC03_VC133_4,HC03_VC134_4
417,low,HC03_VC128_4,HC03_VC129_2,HC03_VC130_2,HC03_VC131_1,HC03_VC132_4,HC03_VC133_2,HC03_VC134_3
418,low,HC03_VC128_1,HC03_VC129_3,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_2
419,low,HC03_VC128_1,HC03_VC129_4,HC03_VC130_4,HC03_VC131_3,HC03_VC132_2,HC03_VC133_1,HC03_VC134_1
420,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_2,HC03_VC133_1,HC03_VC134_4
421,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_2,HC03_VC131_2,HC03_VC132_3,HC03_VC133_3,HC03_VC134_2
422,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_2,HC03_VC131_2,HC03_VC132_2,HC03_VC133_4,HC03_VC134_3
423,low,HC03_VC128_1,HC03_VC129_3,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_2
424,low,HC03_VC128_2,HC03_VC129_2,HC03_VC130_2,HC03_VC131_1,HC03_VC132_4,HC03_VC133_4,HC03_VC134_3
425,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_4
426,low,HC03_VC128_2,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
427,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_3,HC03_VC133_3,HC03_VC134_4
428,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_2,HC03_VC131_1,HC03_VC132_4,HC03_VC133_3,HC03_VC134_3
429,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_2,HC03_VC134_2
430,low,HC03_VC128_2,HC03_VC129_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_4,HC03_VC134_3
431,low,HC03_VC128_1,HC03_VC129_3,HC03_VC130_4,HC03_VC131_3,HC03_VC132_3,HC03_VC133_1,HC03_VC134_2
432,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_2,HC03_VC133_4,HC03_VC134_4
433,low,HC03_VC128_3,HC03_VC129_4,HC03_VC130_4,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_1
434,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_4,HC03_VC134_4
435,low,HC03_VC128_2,HC03_VC129_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_3
436,low,HC03_VC128_2,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_3,HC03_VC133_3,HC03_VC134_4
437,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_2,HC03_VC134_2
438,low,HC03_VC128_1,HC03_VC129_4,HC03_VC130_4,HC03_VC131_3,HC03_VC132_3,HC03_VC133_1,HC03_VC134_1
439,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_3,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_3
440,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_3,HC03_VC134_4
441,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_2,HC03_VC133_3,HC03_VC134_4
442,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_1,HC03_VC133_4,HC03_VC134_4
443,low,HC03_VC128_2,HC03_VC129_3,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_2
444,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_2,HC03_VC133_2,HC03_VC134_4
445,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_2,HC03_VC131_3,HC03_VC132_1,HC03_VC133_1,HC03_VC134_4
446,low,HC03_VC128_4,HC03_VC129_3,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_2
447,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_2,HC03_VC133_4,HC03_VC134_4
448,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_3,HC03_VC133_3,HC03_VC134_4
449,low,HC03_VC128_4,HC03_VC129_2,HC03_VC130_3,HC03_VC131_2,HC03_VC132_3,HC03_VC133_1,HC03_VC134_3
450,low,HC03_VC128_4,HC03_VC129_4,HC03_VC130_4,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_1
451,low,HC03_VC128_4,HC03_VC129_2,HC03_VC130_2,HC03_VC131_3,HC03_VC132_2,HC03_VC133_3,HC03_VC134_3
452,low,HC03_VC128_4,HC03_VC129_4,HC03_VC130_4,HC03_VC131_4,HC03_VC132_1,HC03_VC133_1,HC03_VC134_1
453,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_1,HC03_VC133_2,HC03_VC134_4
454,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_3,HC03_VC133_4,HC03_VC134_4
455,low,HC03_VC128_3,HC03_VC129_1,HC03_VC130_1,HC03_VC131_1,HC03_VC132_4,HC03_VC133_4,HC03_VC134_4
456,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_4,HC03_VC132_1,HC03_VC133_2,HC03_VC134_4
457,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_3,HC03_VC132_1,HC03_VC133_3,HC03_VC134_4
458,low,HC03_VC128_3,HC03_VC129_2,HC03_VC130_1,HC03_VC131_1,HC03_VC132_3,HC03_VC133_4,HC03_VC134_3
459,low,HC03_VC128_4,HC03_VC129_1,HC03_VC130_1,HC03_VC131_2,HC03_VC132_3,HC03_VC133_4,HC03_VC134_4
