,drug,HC03_VC25,HC03_VC26,HC03_VC27,HC03_VC28,HC03_VC29,HC03_VC30,HC03_VC31
372,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_2,HC03_VC28_2,HC03_VC29_4,HC03_VC30_2,HC03_VC31_1
373,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_1,HC03_VC30_3,HC03_VC31_4
374,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_3,HC03_VC28_3,HC03_VC29_2,HC03_VC30_3,HC03_VC31_3
375,low,HC03_VC25_4,HC03_VC26_2,HC03_VC27_3,HC03_VC28_4,HC03_VC29_2,HC03_VC30_1,HC03_VC31_1
376,low,HC03_VC25_1,HC03_VC26_1,HC03_VC27_4,HC03_VC28_2,HC03_VC29_3,HC03_VC30_2,HC03_VC31_2
377,low,HC03_VC25_2,HC03_VC26_1,HC03_VC27_4,HC03_VC28_4,HC03_VC29_1,HC03_VC30_2,HC03_VC31_3
378,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_2,HC03_VC28_2,HC03_VC29_3,HC03_VC30_3,HC03_VC31_1
379,low,HC03_VC25_1,HC03_VC26_4,HC03_VC27_2,HC03_VC28_1,HC03_VC29_3,HC03_VC30_3,HC03_VC31_2
380,low,HC03_VC25_1,HC03_VC26_2,HC03_VC27_4,HC03_VC28_2,HC03_VC29_2,HC03_VC30_1,HC03_VC31_1
381,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_4,HC03_VC28_2,HC03_VC29_1,HC03_VC30_3,HC03_VC31_2
382,low,HC03_VC25_4,HC03_VC26_3,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
383,low,HC03_VC25_4,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_3,HC03_VC30_4,HC03_VC31_4
384,low,HC03_VC25_2,HC03_VC26_4,HC03_VC27_2,HC03_VC28_3,HC03_VC29_2,HC03_VC30_1,HC03_VC31_3
385,low,HC03_VC25_4,HC03_VC26_3,HC03_VC27_3,HC03_VC28_2,HC03_VC29_1,HC03_VC30_4,HC03_VC31_4
386,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_1,HC03_VC28_3,HC03_VC29_3,HC03_VC30_4,HC03_VC31_4
387,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_4,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
388,low,HC03_VC25_1,HC03_VC26_2,HC03_VC27_1,HC03_VC28_3,HC03_VC29_3,HC03_VC30_4,HC03_VC31_4
389,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_4,HC03_VC31_3
390,low,HC03_VC25_1,HC03_VC26_3,HC03_VC27_1,HC03_VC28_3,HC03_VC29_4,HC03_VC30_4,HC03_VC31_3
391,low,HC03_VC25_3,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_3,HC03_VC31_2
392,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_1,HC03_VC28_2,HC03_VC29_3,HC03_VC30_3,HC03_VC31_3
393,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_3,HC03_VC28_2,HC03_VC29_3,HC03_VC30_2,HC03_VC31_1
394,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_4,HC03_VC28_2,HC03_VC29_2,HC03_VC30_1,HC03_VC31_3
395,low,HC03_VC25_2,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_4
396,low,HC03_VC25_3,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_4,HC03_VC31_4
397,low,HC03_VC25_3,HC03_VC26_3,HC03_VC27_2,HC03_VC28_2,HC03_VC29_3,HC03_VC30_2,HC03_VC31_1
398,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_2,HC03_VC31_2
399,low,HC03_VC25_4,HC03_VC26_2,HC03_VC27_1,HC03_VC28_4,HC03_VC29_2,HC03_VC30_1,HC03_VC31_1
400,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_3,HC03_VC28_1,HC03_VC29_3,HC03_VC30_1,HC03_VC31_2
401,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_1,HC03_VC28_3,HC03_VC29_4,HC03_VC30_3,HC03_VC31_2
402,low,HC03_VC25_4,HC03_VC26_4,HC03_VC27_4,HC03_VC28_1,HC03_VC29_1,HC03_VC30_3,HC03_VC31_3
403,low,HC03_VC25_2,HC03_VC26_2,HC03_VC27_3,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
404,low,HC03_VC25_3,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_2,HC03_VC30_4,HC03_VC31_4
405,low,HC03_VC25_4,HC03_VC26_4,HC03_VC27_4,HC03_VC28_1,HC03_VC29_1,HC03_VC30_2,HC03_VC31_3
406,low,HC03_VC25_3,HC03_VC26_4,HC03_VC27_3,HC03_VC28_1,HC03_VC29_1,HC03_VC30_2,HC03_VC31_4
407,low,HC03_VC25_3,HC03_VC26_3,HC03_VC27_2,HC03_VC28_1,HC03_VC29_4,HC03_VC30_3,HC03_VC31_1
408,low,HC03_VC25_2,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_3
409,low,HC03_VC25_1,HC03_VC26_1,HC03_VC27_2,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
410,low,HC03_VC25_1,HC03_VC26_2,HC03_VC27_1,HC03_VC28_2,HC03_VC29_4,HC03_VC30_3,HC03_VC31_3
411,low,HC03_VC25_3,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_4
412,low,HC03_VC25_2,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_3,HC03_VC31_2
413,low,HC03_VC25_2,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_3
414,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_1,HC03_VC28_3,HC03_VC29_2,HC03_VC30_4,HC03_VC31_4
415,low,HC03_VC25_3,HC03_VC26_3,HC03_VC27_1,HC03_VC28_2,HC03_VC29_4,HC03_VC30_2,HC03_VC31_2
416,low,HC03_VC25_4,HC03_VC26_3,HC03_VC27_2,HC03_VC28_4,HC03_VC29_1,HC03_VC30_2,HC03_VC31_3
417,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_2,HC03_VC28_3,HC03_VC29_3,HC03_VC30_2,HC03_VC31_1
418,low,HC03_VC25_1,HC03_VC26_2,HC03_VC27_4,HC03_VC28_2,HC03_VC29_2,HC03_VC30_1,HC03_VC31_1
419,low,HC03_VC25_1,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_2,HC03_VC31_2
420,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_1,HC03_VC30_4,HC03_VC31_4
421,low,HC03_VC25_4,HC03_VC26_3,HC03_VC27_3,HC03_VC28_3,HC03_VC29_1,HC03_VC30_1,HC03_VC31_1
422,low,HC03_VC25_3,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_3,HC03_VC30_4,HC03_VC31_4
423,low,HC03_VC25_1,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_3
424,low,HC03_VC25_2,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_4,HC03_VC30_4,HC03_VC31_4
425,low,HC03_VC25_4,HC03_VC26_3,HC03_VC27_3,HC03_VC28_2,HC03_VC29_1,HC03_VC30_4,HC03_VC31_2
426,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_4,HC03_VC28_4,HC03_VC29_3,HC03_VC30_1,HC03_VC31_3
427,low,HC03_VC25_3,HC03_VC26_3,HC03_VC27_3,HC03_VC28_1,HC03_VC29_2,HC03_VC30_3,HC03_VC31_3
428,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_2,HC03_VC28_2,HC03_VC29_4,HC03_VC30_2,HC03_VC31_1
429,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_2,HC03_VC28_3,HC03_VC29_3,HC03_VC30_1,HC03_VC31_1
430,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_1,HC03_VC28_4,HC03_VC29_3,HC03_VC30_2,HC03_VC31_2
431,low,HC03_VC25_1,HC03_VC26_3,HC03_VC27_3,HC03_VC28_2,HC03_VC29_2,HC03_VC30_2,HC03_VC31_2
432,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_4,HC03_VC28_4,HC03_VC29_1,HC03_VC30_1,HC03_VC31_1
433,low,HC03_VC25_3,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_3,HC03_VC31_2
434,low,HC03_VC25_3,HC03_VC26_4,HC03_VC27_2,HC03_VC28_2,HC03_VC29_2,HC03_VC30_3,HC03_VC31_4
435,low,HC03_VC25_2,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
436,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_2,HC03_VC28_2,HC03_VC29_1,HC03_VC30_4,HC03_VC31_4
437,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_2,HC03_VC28_1,HC03_VC29_4,HC03_VC30_3,HC03_VC31_3
438,low,HC03_VC25_1,HC03_VC26_3,HC03_VC27_2,HC03_VC28_2,HC03_VC29_3,HC03_VC30_3,HC03_VC31_3
439,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_3,HC03_VC28_2,HC03_VC29_3,HC03_VC30_3,HC03_VC31_1
440,low,HC03_VC25_4,HC03_VC26_2,HC03_VC27_1,HC03_VC28_4,HC03_VC29_2,HC03_VC30_1,HC03_VC31_4
441,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_3,HC03_VC30_2,HC03_VC31_1
442,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_3,HC03_VC29_3,HC03_VC30_4,HC03_VC31_3
443,low,HC03_VC25_2,HC03_VC26_3,HC03_VC27_1,HC03_VC28_2,HC03_VC29_4,HC03_VC30_3,HC03_VC31_1
444,low,HC03_VC25_4,HC03_VC26_4,HC03_VC27_1,HC03_VC28_1,HC03_VC29_3,HC03_VC30_4,HC03_VC31_4
445,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_3,HC03_VC28_3,HC03_VC29_3,HC03_VC30_4,HC03_VC31_2
446,low,HC03_VC25_4,HC03_VC26_2,HC03_VC27_2,HC03_VC28_1,HC03_VC29_3,HC03_VC30_4,HC03_VC31_4
447,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_2,HC03_VC28_2,HC03_VC29_4,HC03_VC30_2,HC03_VC31_3
448,low,HC03_VC25_4,HC03_VC26_4,HC03_VC27_4,HC03_VC28_2,HC03_VC29_1,HC03_VC30_3,HC03_VC31_4
449,low,HC03_VC25_4,HC03_VC26_2,HC03_VC27_2,HC03_VC28_4,HC03_VC29_1,HC03_VC30_1,HC03_VC31_1
450,low,HC03_VC25_4,HC03_VC26_2,HC03_VC27_4,HC03_VC28_3,HC03_VC29_1,HC03_VC30_3,HC03_VC31_4
451,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_3,HC03_VC28_4,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
452,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_4,HC03_VC28_3,HC03_VC29_3,HC03_VC30_1,HC03_VC31_1
453,low,HC03_VC25_3,HC03_VC26_1,HC03_VC27_4,HC03_VC28_3,HC03_VC29_1,HC03_VC30_3,HC03_VC31_3
454,low,HC03_VC25_3,HC03_VC26_1,HC03_VC27_2,HC03_VC28_3,HC03_VC29_4,HC03_VC30_1,HC03_VC31_1
455,low,HC03_VC25_3,HC03_VC26_3,HC03_VC27_1,HC03_VC28_3,HC03_VC29_1,HC03_VC30_4,HC03_VC31_3
456,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_2,HC03_VC31_3
457,low,HC03_VC25_4,HC03_VC26_4,HC03_VC27_4,HC03_VC28_1,HC03_VC29_1,HC03_VC30_3,HC03_VC31_3
458,low,HC03_VC25_3,HC03_VC26_2,HC03_VC27_2,HC03_VC28_2,HC03_VC29_3,HC03_VC30_4,HC03_VC31_3
459,low,HC03_VC25_4,HC03_VC26_1,HC03_VC27_1,HC03_VC28_4,HC03_VC29_4,HC03_VC30_4,HC03_VC31_1
